age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
45,State-gov,102308,Some-college,10,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,40829,HS-or-less,7,Not-Married,Sales,Other-relative,Amer-Indian-Eskimo,Female,0,0,25,United-States,<=50K
25,Private,60726,HS-or-less,9,Married,Transport-moving,Husband,Black,Male,0,0,30,United-States,<=50K
31,State-gov,116677,HS-or-less,9,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,57067,HS-or-less,9,Not-Married,Machine-op-inspct,Other-relative,White,Male,0,0,45,United-States,<=50K
41,Private,304906,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
74,Private,101590,Prof-school,15,Previously-Married,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-States,<=50K
27,Private,258102,HS-or-less,3,Not-Married,Transport-moving,Not-in-family,White,Male,0,0,40,Other,<=50K
23,Private,241185,HS-or-less,9,Not-Married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,124827,Assoc,11,Married,Sales,Husband,White,Male,0,0,40,United-States,>50K
40,Self-emp,76625,HS-or-less,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
41,Federal-gov,263339,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
25,Private,135645,Masters,14,Not-Married,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
42,Private,245626,HS-or-less,9,Married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K
24,Private,210781,Bachelors,13,Not-Married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,235786,Assoc,12,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
45,Self-emp,160167,HS-or-less,6,Married,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K
52,Federal-gov,30731,HS-or-less,9,Married,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
34,Private,314375,Assoc,11,Previously-Married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,81528,HS-or-less,9,Not-Married,Handlers-cleaners,Other-relative,White,Male,0,0,60,United-States,<=50K
54,Private,182854,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
42,Federal-gov,296798,HS-or-less,7,Not-Married,Tech-support,Not-in-family,White,Male,0,1340,40,United-States,<=50K
32,Private,194426,Bachelors,13,Married,Tech-support,Husband,White,Male,15024,0,40,United-States,>50K
40,Private,70645,Some-college,10,Married,Prof-specialty,Wife,White,Female,0,0,20,United-States,<=50K
55,Self-emp,141807,Bachelors,13,Married,Sales,Husband,White,Male,0,0,60,United-States,>50K
66,Private,112871,HS-or-less,7,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K
52,State-gov,71344,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
21,State-gov,341410,Some-college,10,Not-Married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,<=50K
33,Private,118941,Bachelors,13,Married,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
52,Private,159755,Assoc,11,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
28,Private,128509,HS-or-less,3,Not-Married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Other,<=50K
27,Self-emp,229125,HS-or-less,7,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Local-gov,142756,Bachelors,13,Previously-Married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
27,Self-emp,243871,Some-college,10,Not-Married,Adm-clerical,Own-child,White,Female,0,0,45,United-States,<=50K
47,Private,213140,Assoc,11,Married,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
19,Private,196857,HS-or-less,9,Not-Married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,138626,Some-college,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,Self-emp,161334,HS-or-less,9,Previously-Married,Other-service,Not-in-family,White,Female,0,0,25,Other,<=50K
50,Private,273536,HS-or-less,4,Married,Sales,Husband,Other,Male,0,0,49,Other,<=50K
32,Private,115631,Some-college,10,Not-Married,Adm-clerical,Not-in-family,White,Female,4101,0,50,United-States,<=50K
28,Private,185957,HS-or-less,9,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,334357,HS-or-less,9,Not-Married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
43,Private,96102,Masters,14,Married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
34,Private,213226,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,Other,>50K
19,Private,115248,Some-college,10,Not-Married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Other,<=50K
37,Private,185061,Some-college,10,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,<=50K
27,Private,147638,Bachelors,13,Not-Married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,Other,<=50K
18,Private,280298,HS-or-less,9,Not-Married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
31,Private,163516,Some-college,10,Previously-Married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,277434,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
26,Federal-gov,206983,Prof-school,15,Married,Prof-specialty,Husband,White,Male,0,0,60,Other,<=50K
48,Private,108993,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
39,Private,288551,HS-or-less,9,Married,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
41,Private,176069,HS-or-less,9,Previously-Married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
48,State-gov,183486,Assoc,11,Previously-Married,Prof-specialty,Unmarried,White,Female,0,0,56,United-States,>50K
40,Private,163215,Bachelors,13,Previously-Married,Exec-managerial,Not-in-family,White,Female,10520,0,40,United-States,>50K
70,Private,94692,Bachelors,13,Married,Sales,Husband,White,Male,0,0,70,United-States,>50K
20,Private,118462,HS-or-less,9,Not-Married,Handlers-cleaners,Own-child,White,Male,0,0,43,United-States,<=50K
38,Private,407068,HS-or-less,3,Married,Other-service,Husband,White,Male,0,0,75,Other,<=50K
37,Self-emp,243587,Some-college,10,Previously-Married,Other-service,Own-child,White,Female,0,0,40,Other,<=50K
49,Private,23074,Some-college,10,Previously-Married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
51,Private,237735,HS-or-less,9,Married,Handlers-cleaners,Husband,White,Male,3103,0,40,United-States,>50K
43,Private,188291,HS-or-less,2,Not-Married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,284166,Prof-school,15,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
18,Private,423460,HS-or-less,7,Not-Married,Prof-specialty,Own-child,White,Male,0,0,36,United-States,<=50K
23,Private,287681,HS-or-less,4,Not-Married,Other-service,Not-in-family,White,Male,0,0,25,Other,<=50K
34,Private,509364,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,139391,Some-college,10,Married,Prof-specialty,Husband,White,Male,0,0,24,United-States,<=50K
33,Private,91964,Some-college,10,Not-Married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
31,Private,117526,Some-college,10,Not-Married,Farming-fishing,Not-in-family,White,Female,0,0,45,United-States,<=50K
64,Private,91343,Some-college,10,Previously-Married,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Local-gov,336969,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,28,Other,<=50K
55,Private,255364,Some-college,10,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
61,Local-gov,167670,Bachelors,13,Married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,211494,HS-or-less,9,Married,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
78,Local-gov,136198,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,15,United-States,<=50K
27,Federal-gov,409815,Some-college,10,Not-Married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
49,Private,188823,HS-or-less,9,Previously-Married,Prof-specialty,Not-in-family,White,Male,0,0,42,United-States,<=50K
55,State-gov,146326,Masters,14,Married,Prof-specialty,Husband,White,Male,7688,0,45,United-States,>50K
42,Private,154374,Bachelors,13,Married,Transport-moving,Husband,White,Male,0,0,58,United-States,<=50K
22,Private,216563,HS-or-less,9,Not-Married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
61,Private,197286,HS-or-less,5,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
64,Self-emp,100722,Bachelors,13,Married,Adm-clerical,Husband,White,Male,0,0,5,United-States,<=50K
46,Local-gov,377622,HS-or-less,9,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,145964,Bachelors,13,Not-Married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,358636,Some-college,10,Married,Craft-repair,Husband,White,Male,2829,0,70,United-States,<=50K
47,Private,155489,HS-or-less,9,Married,Transport-moving,Husband,White,Male,7688,0,55,United-States,>50K
18,Private,57413,Some-college,10,Previously-Married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
48,Private,320421,HS-or-less,9,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
50,Self-emp,174752,HS-or-less,9,Previously-Married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,State-gov,229364,Masters,14,Previously-Married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
56,Self-emp,157486,HS-or-less,6,Previously-Married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,92682,HS-or-less,9,Not-Married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,<=50K
56,Federal-gov,101338,Bachelors,13,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,132652,HS-or-less,7,Not-Married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
21,Private,34616,Some-college,10,Not-Married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
40,Private,218903,HS-or-less,9,Previously-Married,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Local-gov,204098,HS-or-less,9,Married,Handlers-cleaners,Other-relative,White,Male,0,0,50,United-States,<=50K
52,Self-emp,64045,Prof-school,15,Married,Prof-specialty,Husband,White,Male,99999,0,45,United-States,>50K
46,Private,189763,HS-or-less,9,Previously-Married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
23,Private,26248,HS-or-less,9,Not-Married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
50,Private,92079,Some-college,10,Married,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
19,Private,280071,Some-college,10,Not-Married,Machine-op-inspct,Other-relative,White,Male,0,0,50,United-States,<=50K
20,Private,224059,HS-or-less,9,Not-Married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,185520,Some-college,10,Previously-Married,Exec-managerial,Not-in-family,White,Female,8614,0,40,United-States,>50K
24,Private,265567,HS-or-less,7,Not-Married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
72,Private,106890,Assoc,11,Previously-Married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,State-gov,39586,Masters,14,Married,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K
42,Private,153132,Bachelors,13,Previously-Married,Sales,Unmarried,White,Male,0,0,45,Other,<=50K
51,Private,209912,Bachelors,13,Previously-Married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
39,Private,144169,HS-or-less,9,Married,Sales,Husband,White,Male,0,0,50,United-States,>50K
40,Local-gov,50442,Some-college,10,Not-Married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,2977,0,35,United-States,<=50K
34,Private,89644,Some-college,10,Married,Sales,Husband,White,Male,0,0,55,United-States,>50K
19,Private,275889,HS-or-less,7,Not-Married,Handlers-cleaners,Own-child,White,Male,0,0,40,Other,<=50K
26,Private,231638,HS-or-less,9,Not-Married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
45,Local-gov,224474,Bachelors,13,Previously-Married,Prof-specialty,Unmarried,White,Female,4934,0,50,United-States,>50K
28,Private,355259,Masters,14,Not-Married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
30,Federal-gov,68330,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
32,Private,185410,HS-or-less,9,Not-Married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,87653,Some-college,10,Not-Married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
21,Private,286853,HS-or-less,9,Not-Married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
54,Private,96710,HS-or-less,9,Married,Other,Other-relative,Black,Female,0,0,20,United-States,<=50K
62,Private,160143,Prof-school,15,Married,Prof-specialty,Husband,White,Male,0,0,30,United-States,>50K
25,Private,186925,Some-college,10,Not-Married,Other-service,Not-in-family,White,Male,2597,0,48,United-States,<=50K
49,Self-emp,109705,Some-college,10,Previously-Married,Exec-managerial,Unmarried,White,Female,0,0,32,United-States,<=50K
32,Private,94235,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
26,Private,225279,Some-college,10,Not-Married,Prof-specialty,Not-in-family,White,Male,0,1602,40,Other,<=50K
37,Local-gov,297449,HS-or-less,9,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
58,Private,205896,HS-or-less,9,Previously-Married,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K
37,Private,93717,Some-college,10,Married,Adm-clerical,Wife,White,Female,7298,0,45,United-States,>50K
41,Private,194710,HS-or-less,9,Not-Married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,236391,Bachelors,13,Married,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
47,State-gov,189123,HS-or-less,9,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,358677,HS-or-less,9,Previously-Married,Other-service,Unmarried,Black,Male,0,0,35,United-States,<=50K
30,State-gov,199539,HS-or-less,9,Married,Adm-clerical,Husband,White,Male,0,1902,40,United-States,<=50K
43,Private,128170,Some-college,10,Married,Sales,Husband,White,Male,7688,0,40,United-States,>50K
34,Private,231238,HS-or-less,9,Married,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
57,Private,296152,Some-college,10,Previously-Married,Exec-managerial,Other-relative,White,Female,594,0,10,United-States,<=50K
46,Private,166003,HS-or-less,7,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,281437,Some-college,10,Married,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
20,Private,190231,HS-or-less,5,Not-Married,Machine-op-inspct,Own-child,White,Female,0,0,11,Other,<=50K
47,Private,122026,Assoc,11,Previously-Married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
55,Private,205527,HS-or-less,9,Previously-Married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
53,Self-emp,174102,HS-or-less,4,Married,Exec-managerial,Husband,White,Male,4386,0,50,Other,>50K
43,Private,125461,Bachelors,13,Married,Sales,Husband,White,Male,0,0,65,United-States,>50K
80,Self-emp,184335,HS-or-less,4,Married,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
24,Private,211345,Some-college,10,Not-Married,Other-service,Own-child,White,Female,0,0,40,Other,<=50K
43,Local-gov,147328,Masters,14,Married,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
22,Private,222993,HS-or-less,9,Not-Married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,225978,Some-college,10,Previously-Married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
48,Private,121124,HS-or-less,9,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
56,Private,656036,HS-or-less,9,Married,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
34,Private,346762,HS-or-less,7,Previously-Married,Prof-specialty,Own-child,White,Male,0,0,84,United-States,<=50K
51,Private,234057,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
24,Federal-gov,306515,HS-or-less,9,Not-Married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,116562,HS-or-less,9,Not-Married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,171159,Some-college,10,Previously-Married,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
24,Private,199011,HS-or-less,9,Not-Married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
41,Private,443508,Bachelors,13,Married,Transport-moving,Husband,White,Male,0,0,48,Other,>50K
24,Private,29810,HS-or-less,9,Previously-Married,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K
22,Local-gov,238831,Some-college,10,Not-Married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
32,Federal-gov,566117,Some-college,10,Previously-Married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,255044,Bachelors,13,Previously-Married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
20,Private,436253,Some-college,10,Not-Married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
31,Private,300687,HS-or-less,9,Not-Married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
55,Private,144071,Bachelors,13,Married,Tech-support,Husband,White,Male,0,0,18,United-States,>50K
49,State-gov,133917,Doctorate,16,Married,Prof-specialty,Husband,Black,Male,0,1902,60,Other,>50K
26,Private,188767,Bachelors,13,Not-Married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
27,Self-emp,300777,HS-or-less,9,Previously-Married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K
35,Private,26987,HS-or-less,9,Previously-Married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
